% generated: 2015.09.09 15:46:44

@relation "CheS-Mapper-Dataset"

@attribute "STRUCTURE_MolecularWeight_1651437192" numeric
@attribute "STRUCTURE_ChemicalType_139811304" {"defined organic","inorganic","organometallic"}
@attribute "apol_1959527413" numeric
@attribute "bpol_1752476945" numeric

@data
0.08556668219614709,"defined organic",0.08187781364577017,0.06676454276660121
0.07656851332105294,"defined organic",0.04260522850820472,0.06058676742319302
0.14382480559186261,"defined organic",0.12738063001099573,0.12128667651581608
0.09380850158998189,"defined organic",0.084609650925259,0.07332666540039673
0.13055971345570253,"defined organic",0.12822933990839996,0.08708833924779952
0.1063045134553901,"defined organic",0.08879082172325517,0.08836617134100942
0.16570551809431797,"defined organic",0.13170346012685122,0.14625436002420186
0.24868941208354992,"defined organic",0.24351894674868682,0.13803140810859502
0.10947408952400516,"defined organic",0.08866569940511064,0.09364098762080676
0.11573693502728333,"defined organic",0.10472306356699136,0.10676523288839779
0.10007134709326006,"defined organic",0.10066701508713968,0.09120766463459071
0.08602030443769548,"defined organic",0.07024359641831734,0.07831565257303255
0.08680625495709998,"defined organic",0.10151572498454392,0.0875907027030183
0.10238647630882083,"defined organic",0.07991558810489859,0.06830600578179515
0.10793069608129899,"defined organic",0.10249998405993804,0.11263985543486842
0.10555605237743589,"defined organic",0.07979046578675407,0.07775671828309874
0.17518433285000592,"defined organic",0.21187126875797951,0.13729681144734338
0.1556189838721204,"defined organic",0.1743908418637777,0.18397899046955282
0.08680625495709998,"defined organic",0.10151572498454392,0.0875907027030183
0.08834707100070643,"defined organic",0.08956870196172978,0.07042860127210038
0.08834707100070643,"defined organic",0.08956870196172978,0.07042860127210038
0.14382480559186261,"defined organic",0.12738063001099573,0.12128667651581608
0.08680625495709998,"defined organic",0.10151572498454392,0.0875907027030183
0.16922280873238435,"defined organic",0.16422897023451102,0.10499153666717097
0.14932114822348863,"defined organic",0.14658061323626362,0.0870883392477995
0.18141375026799092,"defined organic",0.1966228829440623,0.1866605202497919
0.13215051542124268,"defined organic",0.2871870007212207,0.11807761016159438
0.06727191287141394,"defined organic",0.08482213990204791,0.15021372189765086
0.009380717383893051,"defined organic",0.009175636663931824,0.04184395583214219
0.09303684392013031,"defined organic",0.09152679325267267,0.08992983254138083
0.08054083205472208,"defined organic",0.08734562245467646,0.08992983254138082
0.05470857621740127,"defined organic",0.0428418087446664,0.08156531617397914
0.1133726790228221,"defined organic",0.11683062373741483,0.11461168694260507
0.18567052013866409,"defined organic",0.19618495483055645,0.2130189027908031
0.22833678483520853,"defined organic",0.2232113755497737,0.24785466863863137
0.02033583510269178,"defined organic",0.025303830484742156,0.05900605726306011
0.007037080572229466,"defined organic",0.007252960202453749,0.03092377527832071
0.06412295599559655,"defined organic",0.07091702558829086,0.10085001309520232
0.20332414191159442,"defined organic",0.22887927058568297,0.2360242290522404
0.11568265344018344,"defined organic",0.09985372001920025,0.09872741760489706
0.11568265344018344,"defined organic",0.09985372001920025,0.09872741760489706
0.6238646849852053,"defined organic",0.7657539673041729,0.44356963081670703
0.018761434767786103,"defined organic",0.018351273327863647,0.04184395583214219
0.030488288259439434,"defined organic",0.027562324821260295,0.04524438341565732
0.030488288259439434,"defined organic",0.027562324821260295,0.04524438341565732
0.01641779795612252,"defined organic",0.016428596866385575,0.030923775278320714
0.45827405640833196,"defined organic",0.5192349418796145,0.5385742683378474
0.9554926913162347,"defined organic",0.9763035168812917,1.0
0.08757674108190622,"defined organic",0.08933912857508418,0.10765086826223258
0.089114979726413,"defined organic",0.07927936718428329,0.10085001309520229
0.05943576047527239,"defined organic",0.06707167266533474,0.07900965198755935
0.4279562670044882,"defined organic",0.3878615544280286,0.32322543523945546
0.18567052013866409,"defined organic",0.19618495483055648,0.21301890279080307
0.12357566482252458,"defined organic",0.12058626917169124,0.1657712901514579
0.1360716766879328,"defined organic",0.12476743996968749,0.182239392167849
0.2599799040973226,"defined organic",0.17884761020777695,0.08842896677291176
0.19930777308422123,"defined organic",0.16141803479623518,0.1049693384819935
0.08128148283237417,"defined organic",0.05964163831555686,0.060227318521554996
0.231533540748875,"defined organic",0.2942053409368637,0.2971528818056058
0.0531677601737948,"defined organic",0.054788831767480534,0.09120766463459071
0.02033583510269178,"defined organic",0.025303830484742166,0.05148630429275378
0.1133726790228221,"defined organic",0.11683062373741483,0.11177019364902377
0.06946004660406191,"defined organic",0.033547342372506735,0.05303101697154865
0.03474248073101287,"defined organic",0.02901165833976771,0.046202013752168154
0.06412295599559655,"defined organic",0.07091702558829087,0.11588951903581496
0.05241672169674088,"defined organic",0.047675737462992675,0.06221484888726725
0.12985405282340404,"defined organic",0.16768618851315292,0.21134237465101613
0.06571805362630291,"defined organic",0.06383934611326784,0.0775967547697565
0.10074240809522006,"defined organic",0.08055576080539527,0.05807982464250045
0.10855739457754282,"defined organic",0.07720244618511254,0.07019311840246656
0.7347943801765205,"defined organic",0.6370728367721029,0.6953371142148896
0.0789663536168134,"defined organic",0.08039306529779794,0.06524797814015655
0.08908131733211075,"defined organic",0.06037978700459064,0.0740455632036728
0.08914981366576054,"defined organic",0.10343840144602198,0.09333026012489594
0.06727308441645928,"defined organic",0.09008159398409392,0.0858105071545896
0.11965622182190094,"defined organic",0.11885775126739398,0.07937695031818516
0.08137715901107541,"defined organic",0.12011490211866134,0.1372968114473434
0.09387317087648361,"defined organic",0.12429607291665751,0.14481656441764976
0.13588688498278415,"defined organic",0.09117659673790583,0.05183790376540401
0.18279703255450322,"defined organic",0.1261335410794792,0.10170397602307134
0.22011175758702337,"defined organic",0.25678154753191196,0.2247838467417199
0.03749061299532437,"inorganic",0.010656250761975367,0.020619099849148094
0.06673682919771423,"inorganic",0.020467925876475196,0.056867762914779296
0.6967077631651398,"defined organic",0.7345760141360698,0.6964336087996243
0.29008134818279696,"defined organic",0.2680466904148478,0.225405576463556
0.09072429210366924,"defined organic",0.11039095860290048,0.11801211452612022
0.19016511365353742,"defined organic",0.12973512444611027,0.08905989602552161
0.047708906983619064,"defined organic",0.05786062117193808,0.05488673187626891
0.27213804237166017,"defined organic",0.30701384154696265,0.25530892597346355
0.15166470693214917,"defined organic",0.1485032896977417,0.09333026012489593
0.18603744804685868,"defined organic",0.1660412679576659,0.10836976606550862
0.6529543046665374,"defined organic",0.7078623992122139,0.732195607268012
0.20483387295999836,"defined organic",0.1961454057511629,0.19205767772979299
0.14342944819056822,"defined organic",0.1348502134401671,0.16487645524684943
0.21227443364583648,"defined organic",0.23377162621315278,0.22316361470663343
0.19152473073013423,"defined organic",0.1432774570252671,0.14999041349237707
0.2228141214915643,"defined organic",0.185120263114718,0.2058786226154826
0.559953700539809,"defined organic",0.6333479245072203,0.7466761789186911
0.11729454321653941,"defined organic",0.1290780498058042,0.09617175341847725
0.06563534254610323,"defined organic",0.03629589912175759,0.04936370880244854
0.12979055508194762,"defined organic",0.1332592206038004,0.09851088325683977
0.16922538613148405,"defined organic",0.16234170860249778,0.11485041947583982
0.22788691153780516,"defined organic",0.23821778522725934,0.147394426789247
0.2017211558775829,"defined organic",0.19925260998508526,0.22080228668309343
0.05785870463826399,"defined organic",0.06200637714046947,0.05900605726306011
0.06958563623292034,"defined organic",0.07121742863386611,0.06240648484657525
0.03598197538896272,"defined organic",0.048649569678541435,0.05148630429275377
0.03598197538896272,"defined organic",0.048649569678541435,0.05148630429275377
0.098513738904004,"defined organic",0.0763120288483268,0.1023192064177056
0.11292038453232507,"defined organic",0.08001985670335235,0.09044139552737329
0.32493895274026335,"defined organic",0.3919463601873339,0.41120563445827696
0.1188690216544481,"defined organic",0.13603060696268274,0.09261136232161987
0.06724199942125675,"defined organic",0.06929475217238805,0.06702817368858524
0.17203545407719154,"defined organic",0.19796615444422244,0.10297260858550752
0.17203545407719154,"defined organic",0.19796615444422244,0.10297260858550752
0.11494840710877913,"defined organic",0.1290426349763394,0.0875907027030183
0.17203545407719154,"defined organic",0.19796615444422244,0.10297260858550752
0.07035471650367221,"defined organic",0.06618754793846565,0.05900605726306011
0.14074317350464965,"defined organic",0.151274676056624,0.11049236155581385
0.17357509857575268,"defined organic",0.1807596773393623,0.1502137218976508
0.055515145929603424,"defined organic",0.060083700678991395,0.04808587670923863
0.11729196581743968,"defined organic",0.13096531143781745,0.09333026012489594
0.08055887384842003,"defined organic",0.07520264745478815,0.07116319793335203
0.12764506558894936,"defined organic",0.08844475945841704,0.052795534101914836
0.12764506558894936,"defined organic",0.08844475945841704,0.052795534101914836
0.08909045538346427,"defined organic",0.06306056916484654,0.07123384279424218
0.0922651081472757,"defined organic",0.09844393558008632,0.10836976606550863
0.05943318307617269,"defined organic",0.06895893429734797,0.06864840572367169
0.07383982870449378,"defined organic",0.07266676215237353,0.06336411518308607
0.10821256981920326,"defined organic",0.09020474041229777,0.08592337409400509
0.15169836932645142,"defined organic",0.1674028698774343,0.14269396892734446
0.1532391853700579,"defined organic",0.15545584685462022,0.12553186749642653
0.14236935613055854,"defined organic",0.16498383839330685,0.13803140810859504
0.09072429210366924,"defined organic",0.11039095860290048,0.11049236155581386
0.12000666999645804,"defined organic",0.1372149522650797,0.15801930397511868
0.26537236973493017,"defined organic",0.25264855925326124,0.23015880603654348
0.04221256435199306,"defined organic",0.038660637946670184,0.0740455632036728
0.09702212775230101,"defined organic",0.13820118723041455,0.1716210143091792
0.8614310578934606,"defined organic",0.7477952965300675,0.8112266332507049
0.09146236548222161,"defined organic",0.08457423609579413,0.06992623781688158
0.03125744663319433,"defined organic",0.022532444125859852,0.05688346177275487
0.09534674023448865,"defined organic",0.07454988953445807,0.059006057263060116
0.09541523656813843,"defined organic",0.1176085039758894,0.0858105071545896
0.10858113789046131,"defined organic",0.0964189664100952,0.12460563487586691
0.11012195393406779,"defined organic",0.08447194338728105,0.12248303938556165
0.08667074624685782,"defined organic",0.06416257876847452,0.09028143201403108
0.17182035840687054,"organometallic",0.1866343161522856,0.4132886845253418
0.2572312251119899,"defined organic",0.26311083392810314,0.21851972767944597
0.1532727696613571,"defined organic",0.17435542703431284,0.13729681144734338
0.1532727696613571,"defined organic",0.17435542703431284,0.13729681144734338
0.2408470114471666,"defined organic",0.2655818172414101,0.2661032409334658
0.055482889389355576,"defined organic",0.034037404785239464,0.05276413638596368
0.28309323819346194,"defined organic",0.3231420353677731,0.2875105333449942
0.08137715901107541,"defined organic",0.1201149021186613,0.1372968114473434
0.023267743733112665,"inorganic",0.0115071190193676,0.055649476589870794
0.05607397291622164,"inorganic",0.019513868200623195,0.06248010464105176
0.0686573039390078,"defined organic",0.01967764288821452,0.03246848795711559
0.09760219875574107,"defined organic",0.06107425236430221,0.05303101697154864
0.1103995320068059,"defined organic",0.03367048880071057,0.03810437797035146
0.07602679089209641,"defined organic",0.016132510540786318,0.03058462500004511
0.13730211139753218,"defined organic",0.041559487453732315,0.03282008742976583
0.10292937028282269,"defined organic",0.02402150919380808,0.025300334459459492
0.17236450202892076,"defined organic",0.03309287725928613,0.03895834089822048
0.16734341617068005,"defined organic",0.13178471664562624,0.2518795261475545
0.04301796251914988,"defined organic",0.05064307579894915,0.07722945643913065
0.12590235328253255,"defined organic",0.1399113747151037,0.14609439651085962
0.21893661980356313,"defined organic",0.2333254295997895,0.21673953213101724
0.1126334340992244,"defined organic",0.13738789216247513,0.20170002619040459
0.1470746715475837,"defined organic",0.19798448486383072,0.20594521717101508
0.031291030924493535,"defined organic",0.0414320243055525,0.07616815869397803
0.09852935950460827,"defined organic",0.10735458402790775,0.15021372189765084
0.05819368841822283,"defined organic",0.04932102295857425,0.07088386815339243
0.18314193541584578,"organometallic",0.10682713089576952,0.08581050715458963
0.11815039592364808,"inorganic",0.033005328130594425,0.0
0.075266692466692,"inorganic",0.014455944465668613,0.05022064666390394
0.1266430040601846,"defined organic",0.11220739057598411,0.15783686754658438
0.08760774797410573,"defined organic",0.11012597038679009,0.14481656441764973
0.10201439360242683,"defined organic",0.11383379824181564,0.1395322738770641
0.21351017935964128,"defined organic",0.25003734510189374,0.25942825136025477
0.20974358393593054,"defined organic",0.14644092980834506,0.12701675967690546
0.20974358393593054,"defined organic",0.14644092980834506,0.12701675967690546
0.15950718567153546,"defined organic",0.16773868775247439,0.12085360781970152
0.1781038231029464,"organometallic",0.11891815406647822,0.1723331380552388
0.1321341137906082,"defined organic",0.13518189706527844,0.12213143991291142
0.10556768972488609,"defined organic",0.11986699831240755,0.08241007957107448
0.12429686795242434,"defined organic",0.11217197574651927,0.12051120787782499
0.03444248709640761,"defined organic",0.012151608439840278,0.01789669809216958
0.09511446190350296,"defined organic",0.027374823814090808,0.013187040699493382
0.09511446190350296,"defined organic",0.027374823814090808,0.013187040699493382
0.17829986164053013,"defined organic",0.19447063309593865,0.25106373499285306
0.35954287874391627,"defined organic",0.2984828767735508,0.209219779160711
0.09387317087648361,"defined organic",0.12429607291665755,0.1372968114473434
0.12670509594758664,"defined organic",0.15378107419939596,0.17701817178918033
0.06097399911977916,"defined organic",0.05701191127453384,0.051486304292753776
0.306431899453318,"defined organic",0.24667612692184818,0.24593290863840786
0.27283745476371696,"defined organic",0.2267890501267794,0.2096574476222123
0.27523123370332025,"defined organic",0.31916076832673235,0.34162179658327196
0.21257317763239336,"defined organic",0.20407395348357818,0.19269510630960474
0.22734807891996042,"defined organic",0.17049137875165393,0.13212538784617323
0.16701007255378467,"defined organic",0.08161534872974234,0.02822654664010606
0.29502370621399204,"defined organic",0.17627433418595684,0.07786038569174053
0.35817607619104147,"defined organic",0.1823283879762395,0.04048735471903979
0.2786729206344619,"defined organic",0.15414026909420925,0.0691442698516886
0.36974328714451904,"defined organic",0.35896872579648853,0.2951087806051784
0.09571655795379505,"defined organic",0.08602356961430158,0.07088386815339243
0.06288463288269203,"defined organic",0.05653856833156319,0.046202013752168154
0.13764693615587173,"defined organic",0.028557193226547112,0.032129337678839985
0.06821180440977366,"defined organic",0.019485825161069056,0.018471331240078995
0.25170004854101635,"defined organic",0.21975181644109648,0.18453792475948672
0.25170004854101635,"defined organic",0.21975181644109648,0.18453792475948672
0.10335628129733775,"defined organic",0.030106661093579595,0.019749163333288893
0.2059430137059055,"defined organic",0.1333573790623848,0.16681011498141846
0.27244053530236206,"defined organic",0.28068836126742086,0.22861734302134956
0.059827056520409684,"organometallic",0.07096502563758907,0.18759242800750972
0.4008888902773868,"defined organic",0.4141012789987721,0.3973467925294343
0.24751630497816826,"defined organic",0.1883065655074274,0.15707737249658343
0.2802481801024008,"defined organic",0.2757647250604149,0.24394267806912376
0.19111640823033826,"defined organic",0.16018334861450473,0.18356432083498564
0.24879274235654725,"defined organic",0.17997568696101837,0.2095269822630062
0.15393031884379438,"organometallic",0.1446412173050235,0.12234797426096872
0.17354143618145046,"defined organic",0.16186009715966973,0.1008500130952023
0.34547238844059935,"defined organic",0.287349148818676,0.21461693664071207
0.17205880687509495,"defined organic",0.1696424863842024,0.19663849459506355
0.45669957797042315,"defined organic",0.512282384722736,0.5214121669069294
0.07819461784395879,"defined organic",0.08731020762521162,0.07616815869397803
0.07819461784395879,"defined organic",0.08731020762521162,0.07616815869397803
0.05068994240294042,"defined organic",0.02077246317197912,0.023755621780664614
0.05068994240294042,"defined organic",0.02077246317197913,0.023755621780664614
0.20774875513576058,"inorganic",0.054730587328384254,0.16619460985676962
0.11575114977383323,"defined organic",0.1429123344606316,0.10297260858550752
0.09387317087648361,"defined organic",0.12429607291665755,0.14481656441764976
0.12502853688472895,"defined organic",0.08487032242139338,0.09120766463459071
0.19452404225216258,"inorganic",0.12161852829638362,0.08073057649770124
0.12268240077696867,"organometallic",0.1383579550681898,0.0858105071545896
0.28694660605352945,"defined organic",0.2923308469947311,0.2949044207214812
0.28694660605352945,"defined organic",0.2923308469947311,0.2949044207214812
0.24557036865788973,"defined organic",0.2864394887120457,0.27247102740438145
0.0891161512714583,"defined organic",0.08453882126632933,0.07404556320367278
0.20024727410756582,"defined organic",0.20096459088966784,0.277943154780645
0.07192919494158091,"defined organic",0.07314010509534417,0.08368791166428437
0.05943318307617269,"defined organic",0.06895893429734797,0.0686484057236717
0.02971655248658483,"defined organic",0.03447946714867398,0.05900605726306011
0.2995136916516872,"defined organic",0.33768337060214526,0.31803533784672333
0.06884756285436797,"defined organic",0.09703415114097245,0.10297260858550755
0.09383958658518442,"defined organic",0.10539649273696486,0.10297260858550755
0.09615471580074517,"defined organic",0.08464506575472379,0.0663658467200242
0.2626900783021657,"defined organic",0.2600390445236456,0.21673953213101727
0.11900499898270839,"defined organic",0.05156513865536561,0.04097401931628299
0.05320142256809703,"defined organic",0.07368841194717317,0.10297260858550755
0.05162694413018833,"defined organic",0.06673585479029467,0.09333026012489597
0.07273451500573472,"defined organic",0.08512254294762318,0.0995721810019924
0.06335379762184166,"defined organic",0.07594690628369132,0.09439155787004858
0.05162694413018833,"defined organic",0.06673585479029467,0.1008500130952023
0.19471508219755296,"defined organic",0.21278649159433738,0.22510404849841892
0.19471508219755296,"defined organic",0.21278649159433738,0.22510404849841892
0.07273451500573472,"defined organic",0.08512254294762318,0.11227255710424255
0.02975021488088707,"defined organic",0.053379047328366645,0.08581050715458961
0.04224622674629528,"defined organic",0.05756021812636284,0.08581050715458961
0.19296073254368595,"defined organic",0.16173263401148993,0.23942735683932734
0.37833797590600465,"defined organic",0.33573373028110715,0.25858348796315955
0.3006151783032982,"defined organic",0.32185539735686297,0.2897459957747149
0.18841841809396648,"defined organic",0.19023571704886938,0.1197923100745489
0.5886068025372541,"defined organic",0.30012673378933363,0.1256130619898763
0.15009163434829487,"defined organic",0.1344040168268039,0.1537741129945082
0.11726486407539127,"defined organic",0.10114449228003904,0.1192333757846151
0.17354143618145046,"defined organic",0.1618600971596697,0.10836976606550862
0.16258624035964872,"defined organic",0.14573190333885938,0.08368791166428437
0.16890477330408116,"defined organic",0.15951189533447188,0.1434442644465717
0.41546025513908,"defined organic",0.3836803836300323,0.32322543523945546
0.10171697736692127,"defined organic",0.09508648670987492,0.14373929308450695
0.09387317087648361,"defined organic",0.12429607291665751,0.14481656441764976
0.09229877054157794,"defined organic",0.11734351575977901,0.12765446298673178
0.0829516374489841,"defined organic",0.1270674592755399,0.15445891287826127
0.10951813961770923,"defined organic",0.1423823580284108,0.17914076727948555
0.4457780445429236,"defined organic",0.5150537710816183,0.5385742683378473
0.29875328081427066,"defined organic",0.468289852085244,0.3497004838435121
0.1532391853700579,"defined organic",0.15545584685462022,0.14057137343703924
0.2814982186657586,"defined organic",0.299223898062472,0.27333283976123834
0.28001035645820066,"defined organic",0.3417766273313552,0.3711984450092785
0.2643978785662319,"defined organic",0.33733046831724856,0.40552264787111436
0.19545057817700565,"defined organic",0.18885703071924437,0.2296564425813247
0.16730967567337482,"defined organic",0.16658957480949493,0.1652532278382635
0.05940475358307289,"defined organic",0.04628483085362882,0.03432420286183585
0.21267728893542093,"defined organic",0.21390432395778075,0.29580845515686344
0.12902139670819274,"defined organic",0.13828910129920086,0.09957218100199239
0.19237136728288637,"defined organic",0.22326998492896463,0.12013471001642544
0.13138049791445458,"defined organic",0.12995606439280386,0.10158460975645393
0.2548165926705799,"defined organic",0.2200168046572069,0.18029273377887617
0.19228834379067458,"defined organic",0.18899060400729353,0.2250282544121128
0.14511709787985494,"defined organic",0.038206172833449584,0.04493338118973195
0.1302774492027831,"defined organic",0.03210232557397531,0.03401320063591047
0.21550430523278405,"defined organic",0.11803384686956188,0.12322413537401519
0.1458887555497065,"defined organic",0.03128903050603589,0.038691460312635505
0.13665862075563873,"defined organic",0.08425945441049212,0.04559598288830757
0.07568196613375687,"defined organic",0.029134804767971537,0.03127537475097096
0.060842317456685044,"defined organic",0.02303095750849726,0.02035519419714948
0.14756297152247355,"defined organic",0.09215456320338326,0.1780128749788005
0.14756297152247355,"defined organic",0.09215456320338326,0.1780128749788005
0.26433477133979066,"defined organic",0.19349105568061506,0.09371325731349736
0.18613835712676235,"defined organic",0.22274000849674383,0.2038226216807098
0.11658888258424092,"defined organic",0.16853489841055716,0.2025447895874999
0.11658888258424092,"defined organic",0.16853489841055716,0.2025447895874999
0.07822828023826103,"defined organic",0.10620978780490427,0.10297260858550754
0.15009163434829487,"defined organic",0.1344040168268039,0.1537741129945082
0.2724759159627308,"defined organic",0.1830287810057732,0.10346847271352441
0.05708837471946378,"defined organic",0.061776803753823877,0.09957218100199239
0.06723825047711172,"defined organic",0.06592255972235525,0.12340927200612133
0.10474659285412195,"defined organic",0.11140433989784274,0.2250282544121128
0.1485482409055887,"defined organic",0.14823830148163128,0.1652532278382635
0.1485482409055887,"defined organic",0.14823830148163128,0.1652532278382635
0.03209635098864733,"defined organic",0.053414462157831445,0.09957218100199242
0.05785753309321867,"defined organic",0.05674692305842343,0.10085001309520229
0.14228281800321083,"defined organic",0.13406819895176386,0.18029273377887617
0.14549894346162662,"defined organic",0.18577247362490615,0.268225836423771
0.06650275449765906,"defined organic",0.08985202059744836,0.1442576301277159
0.18456387868885363,"defined organic",0.2157874513398653,0.17162101430917923
0.9351041366865036,"defined organic",0.9276453137627995,0.9699307371095771
0.1485482409055887,"defined organic",0.14823830148163128,0.18029273377887617
0.5849107341252717,"defined organic",0.6299574016375794,0.6619835403439688
0.15638806414287226,"defined organic",0.1693609611683772,0.1748955762988751
0.19076080525758174,"defined organic",0.18689893942830146,0.20497458818010042
0.1923689460897927,"defined organic",0.21275107676487262,0.2339016335619352
0.05400674263225084,"defined organic",0.08567084979945216,0.13389638386382827
0.07353991317289155,"defined organic",0.09710498079990208,0.14085720254420075
0.3420301547884365,"defined organic",0.3428718125552143,0.3358126696722755
0.11102537137001649,"defined organic",0.11153575482590396,0.17277298080856984
0.11102537137001649,"defined organic",0.11153575482590396,0.1652532278382635
0.10007017554821475,"defined organic",0.09540756100509365,0.14809112640734556
0.1266378492619852,"defined organic",0.1159819138400106,0.13092902497642764
0.09843126213281338,"defined organic",0.09227321044156382,0.13368904904654466
0.05896534608807441,"defined organic",0.042403880631160566,0.07784468683376496
0.099370841259161,"defined organic",0.13634934042786614,0.1957439344204696
0.04854656169102374,"defined organic",0.042184916574407635,0.06938300238492336
0.043051546810449086,"defined organic",0.0695426559786418,0.127095528696798
0.09698971500604714,"defined organic",0.12456106113276794,0.10297260858550755
0.03283442436719971,"defined organic",0.02759773965072512,0.06418668039500394
0.089114979726413,"defined organic",0.0792793671842833,0.13092902497642764
0.09782744781645482,"defined organic",0.15018362508269356,0.20254478958749994
0.1923689460897927,"defined organic",0.2127510767648726,0.23390163356193516
0.28001035645820066,"defined organic",0.3417766273313551,0.3711984450092785
0.17045855444618918,"defined organic",0.18049468912325195,0.1995774307000993
0.21427925963039315,"defined organic",0.24500746440649324,0.268225836423771
0.19860070659786835,"defined organic",0.20802159911504736,0.16197866584856763
0.10791124843354664,"defined organic",0.12178967477388561,0.10085001309520228
0.1720031975369437,"defined organic",0.1719198585504706,0.12837336079000786
0.14074575090374936,"defined organic",0.14938741442461076,0.1208536078197015
0.07976792473682216,"defined organic",0.08900331070004408,0.13517421595703813
0.07976792473682216,"defined organic",0.08900331070004408,0.13517421595703813
0.540999585663569,"defined organic",0.7109004160176319,0.35017387505633696
0.18929207828576405,"defined organic",0.1848363970688575,0.2607810533497271
0.08918222641201444,"defined organic",0.11707852754366858,0.169498418818874
0.34574145328600814,"defined organic",0.4385457902562172,0.474171053594786
0.07665380180035232,"defined organic",0.09925723064802577,0.08581050715458961
0.09387317087648361,"defined organic",0.12429607291665751,0.14481656441764976
0.29868244139053024,"defined organic",0.33947013294553885,0.37900402708674635
0.5894322731761875,"defined organic",0.5374175920300591,0.5075246274657073
0.3222954785000006,"defined organic",0.26154482906135584,0.1876273501170764
0.18603744804685868,"defined organic",0.16604126795766594,0.10085001309520229
0.292795037022776,"defined organic",0.1720306022288884,0.1357106773317799
0.12283759144397222,"defined organic",0.14640299167879767,0.20399828405202763
1.0,"defined organic",1.0,0.8553093011761697
0.09072429210366924,"defined organic",0.11039095860290048,0.11801211452612022
0.21173419517393732,"defined organic",0.17319193545160663,0.13964514081647963
0.010955117718798727,"defined organic",0.016128193820810332,0.051486304292753776
0.282940390616549,"defined organic",0.26805729974474046,0.17680163744112307
0.20647427033245713,"defined organic",0.24804383898148596,0.20594521717101508
0.10481540159978382,"defined organic",0.10749444992587365,0.09993947933261825
0.05628305465530997,"defined organic",0.049794365901544915,0.09120766463459073
0.14469745044462087,"defined organic",0.17716222822266003,0.18326009266627674
0.043787042789901746,"defined organic",0.045613195103548713,0.09120766463459073
0.0531677601737948,"defined organic",0.054788831767480534,0.09120766463459071
0.10399196163892903,"defined organic",0.10765498707348298,0.11177019364902378
0.060079329220168856,"defined organic",0.02437170570857491,0.05303101697154865
0.1054072661566801,"defined organic",0.05803787778930949,0.09275237731338559
0.07270093071443551,"defined organic",0.06622296276793051,0.08780723705107558
0.21434658441899762,"defined organic",0.2828066247658785,0.3143149832365236
0.07194606519023353,"defined organic",0.05573767601340985,0.13452081378923622
0.10476112001268394,"defined organic",0.10262510637808257,0.10836976606550863
0.04067174830838658,"defined organic",0.05060766096948433,0.07616815869397803
0.08757416368280652,"defined organic",0.09122639020709744,0.1330516204667329
0.05789236703256623,"defined organic",0.08090595732016209,0.0858105071545896
0.023451129584206948,"defined organic",0.020309364618806544,0.051486304292753776
0.06727191287141394,"defined organic",0.08482213990204791,0.15021372189765084
0.06727191287141394,"defined organic",0.08482213990204791,0.13517421595703813
0.07819344629891348,"defined organic",0.0820507535431656,0.14057137343703924
0.08288439076338266,"defined organic",0.08926829891615451,0.10085001309520229
0.05476285780450116,"defined organic",0.047711152292457495,0.07079589960272621
0.02191289093970019,"defined organic",0.030369126009607433,0.05828715945978404
0.06884756285436797,"defined organic",0.09703415114097245,0.10297260858550757
0.05400674263225084,"defined organic",0.08567084979945216,0.13389638386382827
0.10322030396907746,"defined organic",0.11457212940089671,0.1180121145261202
0.1923569182273274,"defined organic",0.17834478010516358,0.24149635642850395
0.12027042383766134,"organometallic",0.14305004199860946,0.0858105071545896
0.14854941245063402,"defined organic",0.15349775556367734,0.10836976606550862
0.1563312832596757,"defined organic",0.12709586725518854,0.15096239258507757
0.13293810610371062,"defined organic",0.15431105063161674,0.0858105071545896
0.05003309614753033,"defined organic",0.04807717156703969,0.052348116649610595
0.053131598483395895,"inorganic",0.006780696439477085,0.0688568159127266
0.23774476016715604,"defined organic",0.272510283138616,0.265813086790932
0.19070402437438516,"defined organic",0.1446338455151128,0.14527940599791497
0.010152375053744628,"defined organic",0.00225849433651813,0.028082281984739402
0.06958563623292034,"defined organic",0.07121742863386611,0.07276773111046288
0.17119881470882614,"defined organic",0.24880968141026913,0.17006627790956694
0.06563018774790381,"defined organic",0.04007042238578409,0.04936370880244853
0.03595096849676322,"defined organic",0.027862727866835527,0.027523347694805578
0.09444340090154298,"defined organic",0.04748607809583519,0.0387951277212773
0.028142152151679155,"defined organic",0.02752690999179547,0.049363708802448523
0.05001888140098043,"defined organic",0.04088371745372351,0.05688346177275486
0.08442520680698912,"defined organic",0.0773212758933404,0.1062471705752034
0.2332953882910321,"defined organic",0.17994440638148224,0.1710804790807928
0.10784275209989685,"defined organic",0.07873106033245425,0.059006057263060116
0.14787038494236585,"organometallic",0.18159975379681462,0.3509617928887027
0.17049221684049143,"defined organic",0.19939426930294463,0.21134237465101616
0.18603744804685868,"defined organic",0.16604126795766594,0.10836976606550862
0.12827957438549534,"defined organic",0.16073363135627444,0.19418027322009826
0.24550312197228827,"defined organic",0.24864032835266042,0.2188621276213225
0.0531677601737948,"defined organic",0.054788831767480534,0.08368791166428438
0.04690233727141692,"defined organic",0.04061872923761309,0.0686484057236717
0.04690233727141692,"defined organic",0.04061872923761309,0.0686484057236717
0.03283184696810001,"defined organic",0.02948500128273837,0.06652581023336647
0.08599968524489783,"defined organic",0.0842738330502189,0.12340927200612131
